year,title,genre
1994,True Lies,Comédie
1994,True Lies,Thriller
1994,The Santa Clause,Comédie
1994,The Santa Clause,Drame
1994,The Santa Clause,Famille
1994,The Flintstones,Comédie
1994,The Flintstones,Famille
1994,The Flintstones,Fantaisie
1994,Dumb and Dumber,Comédie
1994,Clear and Present Danger,Action
1994,Clear and Present Danger,Policier
1994,Clear and Present Danger,Drame
1994,Speed,Action
1994,Speed,Aventure
1994,Speed,Thriller
1994,The Mask,Action
1994,The Mask,Comédie
1994,The Mask,Policier
1994,Pulp Fiction,Policier
1994,Pulp Fiction,Drame
1994,Interview with the Vampire: The Vampire Chronicles,Drame
1994,Interview with the Vampire: The Vampire Chronicles,Horreur
1994,Maverick,Action
1994,Maverick,Aventure
1994,Maverick,Comédie
1994,The Client,Policier
1994,The Client,Drame
1994,The Client,Mystère
1994,Disclosure,Drame
1994,Disclosure,Thriller
1994,Star Trek: Generations,Action
1994,Star Trek: Generations,Aventure
1994,Star Trek: Generations,Mystère
1994,Ace Ventura: Pet Detective,Comédie
1994,Stargate,Action
1994,Stargate,Aventure
1994,Stargate,Science-fiction
1994,Legends of the Fall,Drame
1994,Legends of the Fall,Romance
1994,Legends of the Fall,Guerre
1994,Wolf,Drame
1994,Wolf,Horreur
1994,Wolf,Romance
1994,The Specialist,Action
1994,The Specialist,Drame
1994,The Specialist,Thriller
1994,The Little Rascals,Comédie
1994,The Little Rascals,Famille
1994,The Little Rascals,Romance
1994,Naked Gun 33 1/3: The Final Insult,Comédie
1994,Naked Gun 33 1/3: The Final Insult,Policier
1994,The Crow,Action
1994,The Crow,Drame
1994,The Crow,Fantaisie
1994,Natural Born Killers,Action
1994,Natural Born Killers,Policier
1994,Natural Born Killers,Drame
1994,Angels in the Outfield,Comédie
1994,Angels in the Outfield,Famille
1994,Angels in the Outfield,Fantaisie
1994,Little Women,Drame
1994,Little Women,Famille
1994,Little Women,Romance
1994,When a Man Loves a Woman,Drame
1994,When a Man Loves a Woman,Romance
1994,The River Wild,Aventure
1994,The River Wild,Policier
1994,The River Wild,Thriller
1994,D2: The Mighty Ducks,Comédie
1994,D2: The Mighty Ducks,Drame
1994,D2: The Mighty Ducks,Famille
1994,Timecop,Action
1994,Timecop,Policier
1994,Timecop,Science-fiction
1994,The Jungle Book,Aventure
1994,The Jungle Book,Famille
1994,The Jungle Book,Romance
1994,City Slickers II: The Legend of Curly's Gold,Comédie
1994,Beverly Hills Cop III,Action
1994,Beverly Hills Cop III,Comédie
1994,Beverly Hills Cop III,Policier
1994,Nobody's Fool,Comédie
1994,Nobody's Fool,Drame
1994,The Paper,Comédie
1994,The Paper,Drame
1994,On Deadly Ground,Action
1994,On Deadly Ground,Aventure
1994,On Deadly Ground,Thriller
1994,Ri¢hie Ri¢h,Comédie
1994,Ri¢hie Ri¢h,Famille
1994,It Could Happen to You,Comédie
1994,It Could Happen to You,Drame
1994,It Could Happen to You,Romance
1994,Junior,Comédie
1994,Junior,Romance
1994,Junior,Science-fiction
1994,Nell,Drame
1994,Street Fighter,Action
1994,Street Fighter,Aventure
1994,Street Fighter,Comédie
1994,The Shadow,Action
1994,The Shadow,Aventure
1994,The Shadow,Policier
1994,I Love Trouble,Action
1994,I Love Trouble,Comédie
1994,I Love Trouble,Romance
1994,Major League II,Comédie
1994,Major League II,Sport
1994,Blank Check,Comédie
1994,Blank Check,Policier
1994,Blank Check,Famille
1994,Blown Away,Action
1994,Blown Away,Policier
1994,Blown Away,Drame
1994,A Low Down Dirty Shame,Action
1994,A Low Down Dirty Shame,Comédie
1994,A Low Down Dirty Shame,Policier
1994,In the Army Now,Comédie
1994,In the Army Now,Guerre
1994,Drop Zone,Action
1994,Drop Zone,Aventure
1994,Drop Zone,Thriller
1994,The Shawshank Redemption,Drame
1995,Toy Story,Animation
1995,Toy Story,Aventure
1995,Toy Story,Comédie
1995,Batman Forever,Action
1995,Batman Forever,Aventure
1995,Batman Forever,Fantaisie
1995,Apollo 13,Aventure
1995,Apollo 13,Drame
1995,Apollo 13,Histoire
1995,Pocahontas,Animation
1995,Pocahontas,Aventure
1995,Pocahontas,Drame
1995,Ace Ventura: When Nature Calls,Aventure
1995,Ace Ventura: When Nature Calls,Comédie
1995,Ace Ventura: When Nature Calls,Policier
1995,GoldenEye,Action
1995,GoldenEye,Aventure
1995,GoldenEye,Thriller
1995,Jumanji,Aventure
1995,Jumanji,Comédie
1995,Jumanji,Famille
1995,Casper,Comédie
1995,Casper,Famille
1995,Casper,Fantaisie
1995,Se7en,Policier
1995,Se7en,Drame
1995,Se7en,Mystère
1995,Die Hard with a Vengeance,Action
1995,Die Hard with a Vengeance,Aventure
1995,Die Hard with a Vengeance,Thriller
1995,Crimson Tide,Action
1995,Crimson Tide,Drame
1995,Crimson Tide,Thriller
1995,Waterworld,Action
1995,Waterworld,Aventure
1995,Waterworld,Science-fiction
1995,Dangerous Minds,Biographie
1995,Dangerous Minds,Drame
1995,Mr. Holland's Opus,Drame
1995,Mr. Holland's Opus,Musique
1995,While You Were Sleeping,Comédie
1995,While You Were Sleeping,Drame
1995,While You Were Sleeping,Romance
1995,Congo,Action
1995,Congo,Aventure
1995,Congo,Mystère
1995,Father of the Bride Part II,Comédie
1995,Father of the Bride Part II,Famille
1995,Father of the Bride Part II,Romance
1995,Braveheart,Biographie
1995,Braveheart,Drame
1995,Braveheart,Histoire
1995,Get Shorty,Comédie
1995,Get Shorty,Policier
1995,Get Shorty,Thriller
1995,The Bridges of Madison County,Drame
1995,The Bridges of Madison County,Romance
1995,Mortal Kombat,Action
1995,Mortal Kombat,Aventure
1995,Mortal Kombat,Fantaisie
1995,Grumpier Old Men,Comédie
1995,Grumpier Old Men,Romance
1995,Nine Months,Comédie
1995,Nine Months,Romance
1995,Outbreak,Action
1995,Outbreak,Drame
1995,Outbreak,Thriller
1995,Heat,Policier
1995,Heat,Drame
1995,Heat,Thriller
1995,Waiting to Exhale,Comédie
1995,Waiting to Exhale,Drame
1995,Waiting to Exhale,Romance
1995,Babe,Comédie
1995,Babe,Drame
1995,Babe,Famille
1995,Bad Boys,Action
1995,Bad Boys,Comédie
1995,Bad Boys,Policier
1995,The American President,Comédie
1995,The American President,Drame
1995,The American President,Romance
1995,Species,Action
1995,Species,Horreur
1995,Species,Science-fiction
1995,12 Monkeys,Mystère
1995,12 Monkeys,Science-fiction
1995,12 Monkeys,Thriller
1995,Clueless,Comédie
1995,Clueless,Romance
1995,Sabrina,Comédie
1995,Sabrina,Drame
1995,Sabrina,Romance
1995,Something to Talk About,Comédie
1995,Something to Talk About,Drame
1995,Something to Talk About,Romance
1995,The Net,Action
1995,The Net,Policier
1995,The Net,Drame
1995,Under Siege 2: Dark Territory,Action
1995,Under Siege 2: Dark Territory,Thriller
1995,A Walk in the Clouds,Drame
1995,A Walk in the Clouds,Romance
1995,The Brady Bunch Movie,Comédie
1995,Sense and Sensibility,Drame
1995,Sense and Sensibility,Romance
1995,Casino,Policier
1995,Casino,Drame
1995,Man of the House,Comédie
1995,Man of the House,Famille
1995,Dead Man Walking,Policier
1995,Dead Man Walking,Drame
1995,French Kiss,Comédie
1995,French Kiss,Drame
1995,French Kiss,Romance
1995,Higher Learning,Policier
1995,Higher Learning,Drame
1995,Higher Learning,Romance
1995,Mighty Morphin Power Rangers: The Movie,Action
1995,Mighty Morphin Power Rangers: The Movie,Aventure
1995,Mighty Morphin Power Rangers: The Movie,Famille
1995,First Knight,Action
1995,First Knight,Aventure
1995,First Knight,Drame
1995,Just Cause,Action
1995,Just Cause,Policier
1995,Just Cause,Drame
1995,"To Wong Foo Thanks for Everything, Julie Newmar",Comédie
1995,"To Wong Foo Thanks for Everything, Julie Newmar",Drame
1995,The Indian in the Cupboard,Drame
1995,The Indian in the Cupboard,Famille
1995,The Indian in the Cupboard,Fantaisie
1995,A Goofy Movie,Animation
1995,A Goofy Movie,Aventure
1995,A Goofy Movie,Comédie
1996,Independence Day,Action
1996,Independence Day,Aventure
1996,Independence Day,Science-fiction
1996,Twister,Action
1996,Twister,Aventure
1996,Twister,Thriller
1996,Mission: Impossible,Action
1996,Mission: Impossible,Aventure
1996,Mission: Impossible,Thriller
1996,Jerry Maguire,Comédie
1996,Jerry Maguire,Drame
1996,Jerry Maguire,Romance
1996,Ransom,Action
1996,Ransom,Policier
1996,Ransom,Thriller
1996,101 Dalmatians,Aventure
1996,101 Dalmatians,Comédie
1996,101 Dalmatians,Policier
1996,The Rock,Action
1996,The Rock,Aventure
1996,The Rock,Thriller
1996,The Nutty Professor,Comédie
1996,The Nutty Professor,Romance
1996,The Nutty Professor,Science-fiction
1996,The Birdcage,Comédie
1996,A Time to Kill,Policier
1996,A Time to Kill,Drame
1996,A Time to Kill,Thriller
1996,The First Wives Club,Comédie
1996,Phenomenon,Drame
1996,Phenomenon,Fantaisie
1996,Phenomenon,Romance
1996,Scream,Horreur
1996,Scream,Mystère
1996,Eraser,Action
1996,Eraser,Drame
1996,Eraser,Thriller
1996,The Hunchback of Notre Dame,Animation
1996,The Hunchback of Notre Dame,Drame
1996,The Hunchback of Notre Dame,Famille
1996,Michael,Comédie
1996,Michael,Drame
1996,Michael,Fantaisie
1996,Star Trek: First Contact,Action
1996,Star Trek: First Contact,Aventure
1996,Star Trek: First Contact,Drame
1996,Space Jam,Animation
1996,Space Jam,Aventure
1996,Space Jam,Comédie
1996,The English Patient,Drame
1996,The English Patient,Romance
1996,The English Patient,Guerre
1996,Broken Arrow,Action
1996,Broken Arrow,Aventure
1996,Broken Arrow,Thriller
1996,Beavis and Butt-Head Do America,Animation
1996,Beavis and Butt-Head Do America,Aventure
1996,Beavis and Butt-Head Do America,Comédie
1996,Jingle All the Way,Comédie
1996,Jingle All the Way,Famille
1996,The Cable Guy,Comédie
1996,The Cable Guy,Drame
1996,The Cable Guy,Thriller
1996,Courage Under Fire,Action
1996,Courage Under Fire,Drame
1996,Courage Under Fire,Mystère
1996,Jack,Comédie
1996,Jack,Drame
1996,Jack,Fantaisie
1996,Executive Decision,Action
1996,Executive Decision,Aventure
1996,Executive Decision,Thriller
1996,Primal Fear,Policier
1996,Primal Fear,Drame
1996,Primal Fear,Mystère
1996,Tin Cup,Comédie
1996,Tin Cup,Drame
1996,Tin Cup,Romance
1996,DragonHeart,Action
1996,DragonHeart,Aventure
1996,DragonHeart,Fantaisie
1996,Up Close & Personal,Drame
1996,Up Close & Personal,Romance
1996,Evita,Biographie
1996,Evita,Drame
1996,Evita,Histoire
1996,Homeward Bound II: Lost in San Francisco,Aventure
1996,Homeward Bound II: Lost in San Francisco,Comédie
1996,Homeward Bound II: Lost in San Francisco,Famille
1996,Sleepers,Policier
1996,Sleepers,Drame
1996,Sleepers,Thriller
1996,The Preacher's Wife,Comédie
1996,The Preacher's Wife,Drame
1996,The Preacher's Wife,Fantaisie
1996,Romeo + Juliet,Drame
1996,Romeo + Juliet,Romance
1996,One Fine Day,Comédie
1996,One Fine Day,Drame
1996,One Fine Day,Romance
1996,The Mirror Has Two Faces,Comédie
1996,The Mirror Has Two Faces,Drame
1996,The Mirror Has Two Faces,Romance
1996,Happy Gilmore,Comédie
1996,Happy Gilmore,Sport
1996,The Ghost and the Darkness,Aventure
1996,The Ghost and the Darkness,Drame
1996,The Ghost and the Darkness,Thriller
1996,Mars Attacks!,Comédie
1996,Mars Attacks!,Science-fiction
1996,Set It Off,Action
1996,Set It Off,Policier
1996,Set It Off,Drame
1996,A Thin Line Between Love and Hate,Comédie
1996,A Thin Line Between Love and Hate,Policier
1996,A Thin Line Between Love and Hate,Drame
1996,The Truth About Cats & Dogs,Comédie
1996,The Truth About Cats & Dogs,Romance
1996,Muppet Treasure Island,Action
1996,Muppet Treasure Island,Aventure
1996,Muppet Treasure Island,Comédie
1996,The Long Kiss Goodnight,Action
1996,The Long Kiss Goodnight,Policier
1996,The Long Kiss Goodnight,Drame
1996,Striptease,Comédie
1996,Striptease,Policier
1996,Striptease,Drame
1996,Matilda,Comédie
1996,Matilda,Famille
1996,Matilda,Fantaisie
1996,Daylight,Action
1996,Daylight,Aventure
1996,Daylight,Drame
1996,Black Sheep,Comédie
1996,Eddie,Comédie
1996,Eddie,Sport
1997,Titanic,Drame
1997,Titanic,Romance
1997,Men in Black,Action
1997,Men in Black,Aventure
1997,Men in Black,Comédie
1997,The Lost World: Jurassic Park,Action
1997,The Lost World: Jurassic Park,Aventure
1997,The Lost World: Jurassic Park,Science-fiction
1997,Liar Liar,Comédie
1997,Liar Liar,Fantaisie
1997,Air Force One,Action
1997,Air Force One,Drame
1997,Air Force One,Thriller
1997,As Good as It Gets,Comédie
1997,As Good as It Gets,Drame
1997,As Good as It Gets,Romance
1997,Good Will Hunting,Drame
1997,Good Will Hunting,Romance
1997,My Best Friend's Wedding,Comédie
1997,My Best Friend's Wedding,Drame
1997,My Best Friend's Wedding,Romance
1997,Tomorrow Never Dies,Action
1997,Tomorrow Never Dies,Aventure
1997,Tomorrow Never Dies,Thriller
1997,Face/Off,Action
1997,Face/Off,Policier
1997,Face/Off,Science-fiction
1997,Batman & Robin,Action
1997,Batman & Robin,Science-fiction
1997,George of the Jungle,Action
1997,George of the Jungle,Aventure
1997,George of the Jungle,Comédie
1997,Scream 2,Horreur
1997,Scream 2,Mystère
1997,Con Air,Action
1997,Con Air,Policier
1997,Con Air,Thriller
1997,Contact,Drame
1997,Contact,Mystère
1997,Contact,Science-fiction
1997,Hercules,Animation
1997,Hercules,Aventure
1997,Hercules,Comédie
1997,Flubber,Comédie
1997,Flubber,Famille
1997,Flubber,Science-fiction
1997,Conspiracy Theory,Action
1997,Conspiracy Theory,Mystère
1997,Conspiracy Theory,Thriller
1997,I Know What You Did Last Summer,Horreur
1997,I Know What You Did Last Summer,Mystère
1997,Dante's Peak,Action
1997,Dante's Peak,Aventure
1997,Dante's Peak,Thriller
1997,Anaconda,Action
1997,Anaconda,Aventure
1997,Anaconda,Horreur
1997,L.A. Confidential,Policier
1997,L.A. Confidential,Drame
1997,L.A. Confidential,Mystère
1997,In & Out,Comédie
1997,In & Out,Romance
1997,The Fifth Element,Action
1997,The Fifth Element,Aventure
1997,The Fifth Element,Science-fiction
1997,Mousehunt,Comédie
1997,The Saint,Action
1997,The Saint,Aventure
1997,The Saint,Romance
1997,The Devil's Advocate,Drame
1997,The Devil's Advocate,Mystère
1997,The Devil's Advocate,Thriller
1997,Kiss the Girls,Policier
1997,Kiss the Girls,Drame
1997,Kiss the Girls,Mystère
1997,Jungle 2 Jungle,Comédie
1997,Jungle 2 Jungle,Famille
1997,Anastasia,Animation
1997,Anastasia,Aventure
1997,Anastasia,Drame
1997,Spawn,Action
1997,Spawn,Drame
1997,Spawn,Horreur
1997,The Jackal,Action
1997,The Jackal,Policier
1997,The Jackal,Drame
1997,Starship Troopers,Action
1997,Starship Troopers,Aventure
1997,Starship Troopers,Science-fiction
1997,Austin Powers: International Man of Mystery,Aventure
1997,Austin Powers: International Man of Mystery,Comédie
1997,Breakdown,Policier
1997,Breakdown,Drame
1997,Breakdown,Mystère
1997,Absolute Power,Action
1997,Absolute Power,Policier
1997,Absolute Power,Drame
1997,Volcano,Action
1997,Volcano,Drame
1997,Volcano,Science-fiction
1997,Speed 2: Cruise Control,Action
1997,Speed 2: Cruise Control,Aventure
1997,Speed 2: Cruise Control,Policier
1997,The Game,Drame
1997,The Game,Mystère
1997,The Game,Thriller
1997,G.I. Jane,Action
1997,G.I. Jane,Drame
1997,G.I. Jane,Guerre
1997,Alien: Resurrection,Action
1997,Alien: Resurrection,Horreur
1997,Alien: Resurrection,Science-fiction
1997,The Full Monty,Comédie
1997,The Full Monty,Drame
1997,The Rainmaker,Policier
1997,The Rainmaker,Drame
1997,The Rainmaker,Thriller
1997,Bean,Aventure
1997,Bean,Comédie
1997,Bean,Famille
1997,Cop Land,Policier
1997,Cop Land,Drame
1997,Cop Land,Thriller
1997,Nothing to Lose,Action
1997,Nothing to Lose,Aventure
1997,Nothing to Lose,Comédie
1997,Amistad,Drame
1997,Amistad,Histoire
1997,Soul Food,Comédie
1997,Soul Food,Drame
1997,Wag the Dog,Comédie
1997,Wag the Dog,Drame
1997,The Devil's Own,Action
1997,The Devil's Own,Policier
1997,The Devil's Own,Drame
1998,Saving Private Ryan,Drame
1998,Saving Private Ryan,Guerre
1998,Armageddon,Action
1998,Armageddon,Aventure
1998,Armageddon,Science-fiction
1998,There's Something About Mary,Comédie
1998,There's Something About Mary,Romance
1998,A Bug's Life,Animation
1998,A Bug's Life,Aventure
1998,A Bug's Life,Comédie
1998,The Waterboy,Comédie
1998,The Waterboy,Sport
1998,Doctor Dolittle,Comédie
1998,Doctor Dolittle,Famille
1998,Doctor Dolittle,Fantaisie
1998,Rush Hour,Action
1998,Rush Hour,Comédie
1998,Rush Hour,Policier
1998,Deep Impact,Action
1998,Deep Impact,Drame
1998,Deep Impact,Romance
1998,Godzilla,Action
1998,Godzilla,Science-fiction
1998,Godzilla,Thriller
1998,Patch Adams,Biographie
1998,Patch Adams,Comédie
1998,Patch Adams,Drame
1998,Lethal Weapon 4,Action
1998,Lethal Weapon 4,Policier
1998,Lethal Weapon 4,Thriller
1998,The Truman Show,Comédie
1998,The Truman Show,Drame
1998,The Truman Show,Science-fiction
1998,Mulan,Animation
1998,Mulan,Aventure
1998,Mulan,Famille
1998,You've Got Mail,Comédie
1998,You've Got Mail,Drame
1998,You've Got Mail,Romance
1998,Enemy of the State,Action
1998,Enemy of the State,Thriller
1998,The Prince of Egypt,Animation
1998,The Prince of Egypt,Aventure
1998,The Prince of Egypt,Drame
1998,The Rugrats Movie,Animation
1998,The Rugrats Movie,Aventure
1998,The Rugrats Movie,Comédie
1998,Shakespeare in Love,Comédie
1998,Shakespeare in Love,Drame
1998,Shakespeare in Love,Histoire
1998,The Mask of Zorro,Action
1998,The Mask of Zorro,Aventure
1998,The Mask of Zorro,Comédie
1998,Stepmom,Comédie
1998,Stepmom,Drame
1998,Antz,Animation
1998,Antz,Aventure
1998,Antz,Comédie
1998,The X Files,Drame
1998,The X Files,Mystère
1998,The X Files,Science-fiction
1998,The Wedding Singer,Comédie
1998,The Wedding Singer,Musique
1998,The Wedding Singer,Romance
1998,City of Angels,Drame
1998,City of Angels,Fantaisie
1998,City of Angels,Romance
1998,The Horse Whisperer,Drame
1998,The Horse Whisperer,Romance
1998,The Horse Whisperer,Western
1998,Six Days Seven Nights,Action
1998,Six Days Seven Nights,Aventure
1998,Six Days Seven Nights,Comédie
1998,Star Trek: Insurrection,Action
1998,Star Trek: Insurrection,Aventure
1998,Star Trek: Insurrection,Science-fiction
1998,Blade,Action
1998,Blade,Horreur
1998,Blade,Science-fiction
1998,Lost in Space,Action
1998,Lost in Space,Aventure
1998,Lost in Space,Famille
1998,A Perfect Murder,Policier
1998,A Perfect Murder,Drame
1998,A Perfect Murder,Thriller
1998,The Parent Trap,Aventure
1998,The Parent Trap,Comédie
1998,The Parent Trap,Drame
1998,Ever After: A Cinderella Story,Comédie
1998,Ever After: A Cinderella Story,Drame
1998,Ever After: A Cinderella Story,Romance
1998,Hope Floats,Drame
1998,Hope Floats,Romance
1998,U.S. Marshals,Action
1998,U.S. Marshals,Policier
1998,U.S. Marshals,Thriller
1998,The Man in the Iron Mask,Action
1998,The Man in the Iron Mask,Aventure
1998,The Man in the Iron Mask,Drame
1998,A Civil Action,Drame
1998,Snake Eyes,Policier
1998,Snake Eyes,Mystère
1998,Snake Eyes,Thriller
1998,What Dreams May Come,Drame
1998,What Dreams May Come,Fantaisie
1998,What Dreams May Come,Romance
1998,Halloween H20: 20 Years Later,Horreur
1998,Halloween H20: 20 Years Later,Thriller
1998,Small Soldiers,Action
1998,Small Soldiers,Aventure
1998,Small Soldiers,Comédie
1998,T-Rex: Back to the Cretaceous,Aventure
1998,T-Rex: Back to the Cretaceous,Famille
1998,T-Rex: Back to the Cretaceous,Fantaisie
1998,Mighty Joe Young,Action
1998,Mighty Joe Young,Aventure
1998,Mighty Joe Young,Famille
1998,Practical Magic,Comédie
1998,Practical Magic,Drame
1998,Practical Magic,Fantaisie
1998,Meet Joe Black,Drame
1998,Meet Joe Black,Fantaisie
1998,Meet Joe Black,Romance
1998,The Negotiator,Action
1998,The Negotiator,Policier
1998,The Negotiator,Drame
1998,Ronin,Action
1998,Ronin,Policier
1998,Ronin,Thriller
1998,The Siege,Action
1998,The Siege,Thriller
1998,Pleasantville,Comédie
1998,Pleasantville,Drame
